participant_id,itemid,itemtype,answer,correct,answer_which,message,target,competitor,distractor,presentation_order,answer_order,trialid,item_fewer_cats,targetpos,study
100,23,filler unambiguous,pm_rh,1,target,pm,pm_rh,gm_bh,ro_sc,"ro_sc, pm_rh, gm_bh",2,65,filler unambiguous,2,main
100,24,target complex,gm_bh,0,competitor,bh,pm_bh,gm_bh,pm_sc,"pm_bh, gm_bh, pm_sc",2,59,target complex,1,main
100,25,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_bh,"ro_bh, pm_rh, pm_bh",2,24,target complex,3,main
100,26,target simple,gm_rh,0,competitor,rh,ro_rh,gm_rh,pm_bh,"ro_rh, pm_bh, gm_rh",3,37,target simple,1,main
100,27,target simple,gm_rh,0,competitor,rh,ro_rh,gm_rh,pm_bh,"pm_bh, gm_rh, ro_rh",2,47,target simple,3,main
100,28,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_bh, gm_rh, pm_sc",3,64,target simple,3,main
100,29,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"pm_sc, gm_rh, pm_bh",3,3,filler unambiguous,3,main
100,30,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"gm_rh, pm_bh, pm_sc",3,14,target simple,3,main
100,31,filler ambiguous,pm_rh,1,target,pm,pm_rh,pm_rh,gm_bh,"gm_bh, pm_rh, pm_rh",3,36,filler ambiguous,3,main
100,32,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_rh, ro_rh, pm_bh",3,33,filler unambiguous,3,main
100,33,target simple,gm_sc,1,target,gm,gm_sc,gm_bh,pm_rh,"gm_bh, pm_rh, gm_sc",3,51,target simple,3,main
100,34,filler type b,pm_bh,1,target,bh,pm_bh,gm_rh,ro_rh,"ro_rh, gm_rh, pm_bh",3,63,filler unambiguous,3,main
100,35,filler ambiguous,gm_bh,0,competitor,bh,gm_bh,gm_bh,pm_rh,"gm_bh, pm_rh, gm_bh",3,23,filler ambiguous,1,main
100,36,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"gm_bh, pm_rh, pm_sc",3,56,target simple,3,main
100,37,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_sc,ro_bh,"pm_sc, gm_rh, ro_bh",2,16,filler unambiguous,2,main
100,38,filler type b,pm_rh,1,target,rh,pm_rh,ro_bh,gm_bh,"gm_bh, ro_bh, pm_rh",3,44,filler unambiguous,3,main
100,39,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",3,22,filler ambiguous,1,main
100,40,target simple,gm_bh,0,competitor,bh,ro_bh,gm_bh,pm_rh,"ro_bh, gm_bh, pm_rh",2,39,target simple,1,main
100,41,filler type a,gm_bh,1,target,gm,gm_bh,ro_bh,pm_rh,"ro_bh, pm_rh, gm_bh",3,29,filler unambiguous,3,main
100,42,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_sc, pm_rh, gm_bh",1,19,target simple,1,main
100,43,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"pm_rh, pm_bh, ro_rh",1,42,target complex,1,main
100,44,filler type b,gm_bh,1,target,gm,gm_bh,pm_rh,pm_sc,"pm_sc, pm_rh, gm_bh",3,7,filler unambiguous,3,main
100,45,filler type b,pm_rh,1,target,pm,pm_rh,gm_bh,gm_sc,"pm_rh, gm_bh, gm_sc",1,1,filler unambiguous,1,main
100,46,filler unambiguous,ro_bh,1,target,bh,ro_bh,pm_sc,gm_rh,"ro_bh, gm_rh, pm_sc",1,32,filler unambiguous,1,main
100,47,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_rh, gm_bh, pm_sc",1,10,filler unambiguous,1,main
100,48,filler unambiguous,pm_rh,1,target,pm,pm_rh,ro_sc,gm_bh,"gm_bh, pm_rh, ro_sc",2,38,filler unambiguous,2,main
100,49,target complex,gm_rh,1,target,gm,gm_rh,gm_bh,ro_rh,"gm_bh, gm_rh, ro_rh",2,15,target complex,2,main
100,50,filler ambiguous,gm_bh,1,target,gm,gm_bh,gm_bh,pm_sc,"gm_bh, gm_bh, pm_sc",2,9,filler ambiguous,2,main
100,51,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_rh,"pm_bh, pm_rh, ro_rh",2,0,target complex,1,main
100,52,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",1,13,filler ambiguous,1,main
100,53,filler ambiguous,pm_rh,0,competitor,pm,pm_rh,pm_rh,gm_sc,"pm_rh, gm_sc, pm_rh",3,43,filler ambiguous,1,main
100,54,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_rh, pm_bh",3,50,filler unambiguous,3,main
100,55,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"gm_rh, gm_bh, ro_bh",1,46,filler unambiguous,1,main
100,56,filler type b,gm_rh,1,target,gm,gm_rh,ro_bh,pm_bh,"pm_bh, ro_bh, gm_rh",3,18,filler unambiguous,3,main
100,57,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"pm_bh, pm_rh, ro_rh",2,2,target complex,2,main
100,58,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_sc,"gm_sc, pm_rh, pm_rh",2,5,filler ambiguous,3,main
100,59,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"gm_rh, pm_bh, pm_sc",3,55,target simple,3,main
100,60,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_sc, pm_bh, gm_bh",3,21,filler unambiguous,3,main
100,61,filler type c,pm_rh,1,target,pm,pm_rh,gm_rh,gm_sc,"gm_rh, gm_sc, pm_rh",3,62,filler unambiguous,3,main
100,62,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_bh, pm_rh, ro_rh",1,57,filler unambiguous,1,main
100,63,target complex,gm_rh,0,competitor,gm,gm_bh,gm_rh,ro_bh,"ro_bh, gm_rh, gm_bh",2,49,target complex,3,main
100,64,filler type a,gm_rh,1,target,gm,gm_rh,ro_rh,pm_bh,"pm_bh, ro_rh, gm_rh",3,54,filler unambiguous,3,main
100,65,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_rh, ro_rh, gm_bh",3,28,filler unambiguous,3,main
100,66,filler unambiguous,gm_bh,1,target,gm,gm_bh,ro_sc,pm_rh,"ro_sc, pm_rh, gm_bh",3,48,filler unambiguous,3,main
101,1,filler type b,gm_rh,1,target,rh,gm_rh,pm_sc,pm_bh,"pm_bh, pm_sc, gm_rh",3,17,filler unambiguous,3,main
101,2,target complex,gm_rh,1,target,rh,gm_rh,pm_rh,gm_sc,"gm_rh, pm_rh, gm_sc",1,39,target complex,1,main
101,3,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_bh,"gm_bh, pm_rh, pm_rh",2,50,filler ambiguous,2,main
101,4,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"gm_bh, pm_rh, pm_sc",2,41,filler unambiguous,2,main
101,5,target complex,pm_bh,1,target,bh,pm_bh,gm_bh,pm_sc,"pm_bh, gm_bh, pm_sc",1,64,target complex,1,main
101,6,filler unambiguous,pm_rh,1,target,rh,pm_rh,gm_sc,ro_bh,"pm_rh, gm_sc, ro_bh",1,43,filler unambiguous,1,main
101,7,target complex,gm_bh,1,target,gm,gm_bh,gm_rh,ro_bh,"gm_rh, gm_bh, ro_bh",2,15,target complex,2,main
101,8,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_sc, gm_bh, pm_rh",1,20,target simple,1,main
101,9,filler ambiguous,gm_bh,0,competitor,gm,gm_bh,gm_bh,pm_sc,"gm_bh, gm_bh, pm_sc",1,1,filler ambiguous,2,main
101,10,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"pm_rh, ro_bh, pm_bh",1,35,filler unambiguous,1,main
101,11,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"gm_bh, gm_rh, ro_bh",2,19,filler unambiguous,2,main
101,12,target simple,ro_bh,1,target,bh,ro_bh,gm_bh,pm_rh,"ro_bh, pm_rh, gm_bh",1,16,target simple,1,main
101,13,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"gm_rh, pm_sc, pm_bh",3,28,filler unambiguous,3,main
101,14,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_bh,ro_sc,"pm_bh, gm_rh, ro_sc",2,31,filler unambiguous,2,main
101,15,target complex,gm_rh,1,target,gm,gm_rh,gm_bh,ro_rh,"gm_rh, ro_rh, gm_bh",1,10,target complex,1,main
101,16,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"ro_rh, gm_bh, gm_rh",2,65,filler unambiguous,2,main
101,17,target complex,pm_bh,1,target,pm,pm_bh,pm_rh,ro_bh,"pm_rh, pm_bh, ro_bh",2,29,target complex,2,main
101,18,target simple,ro_bh,1,target,bh,ro_bh,pm_bh,gm_rh,"pm_bh, ro_bh, gm_rh",2,0,target simple,2,main
101,19,filler unambiguous,ro_bh,1,target,bh,ro_bh,gm_sc,pm_rh,"ro_bh, gm_sc, pm_rh",1,24,filler unambiguous,1,main
101,20,filler unambiguous,pm_bh,0,distractor,bh,ro_sc,gm_rh,pm_bh,"gm_rh, pm_bh, ro_sc",2,25,filler unambiguous,3,main
101,21,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_sc, gm_bh, pm_bh",2,30,filler unambiguous,2,main
101,22,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"pm_rh, pm_bh, ro_bh",1,9,filler unambiguous,1,main
101,23,filler unambiguous,pm_rh,1,target,pm,pm_rh,gm_bh,ro_sc,"gm_bh, pm_rh, ro_sc",2,53,filler unambiguous,2,main
101,24,target complex,pm_bh,1,target,bh,pm_bh,gm_bh,pm_sc,"pm_sc, pm_bh, gm_bh",2,13,target complex,2,main
101,25,target complex,pm_bh,1,target,pm,pm_bh,pm_rh,ro_bh,"pm_bh, ro_bh, pm_rh",1,56,target complex,1,main
101,26,target simple,ro_rh,1,target,rh,ro_rh,gm_rh,pm_bh,"gm_rh, ro_rh, pm_bh",2,57,target simple,2,main
101,27,target simple,ro_rh,1,target,rh,ro_rh,gm_rh,pm_bh,"ro_rh, pm_bh, gm_rh",1,47,target simple,1,main
101,28,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_sc, gm_rh, pm_bh",1,51,target simple,1,main
101,29,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"pm_bh, gm_rh, pm_sc",1,12,filler unambiguous,1,main
101,30,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_sc, pm_bh, gm_rh",1,2,target simple,1,main
101,31,filler ambiguous,pm_rh,0,competitor,pm,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",1,49,filler ambiguous,3,main
101,32,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_bh, pm_rh",2,61,filler unambiguous,2,main
101,33,target simple,gm_sc,1,target,gm,gm_sc,gm_bh,pm_rh,"pm_rh, gm_sc, gm_bh",2,55,target simple,2,main
101,34,filler type b,pm_bh,1,target,bh,pm_bh,gm_rh,ro_rh,"gm_rh, ro_rh, pm_bh",3,26,filler unambiguous,3,main
101,35,filler ambiguous,gm_bh,1,target,bh,gm_bh,gm_bh,pm_rh,"pm_rh, gm_bh, gm_bh",2,38,filler ambiguous,2,main
101,36,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_rh, pm_sc, gm_bh",2,37,target simple,2,main
101,37,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_sc,ro_bh,"ro_bh, gm_rh, pm_sc",2,14,filler unambiguous,2,main
101,38,filler type b,pm_rh,1,target,rh,pm_rh,ro_bh,gm_bh,"pm_rh, gm_bh, ro_bh",1,59,filler unambiguous,1,main
101,39,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",3,42,filler ambiguous,3,main
101,40,target simple,ro_bh,1,target,bh,ro_bh,gm_bh,pm_rh,"pm_rh, gm_bh, ro_bh",3,58,target simple,3,main
101,41,filler type a,gm_bh,1,target,gm,gm_bh,ro_bh,pm_rh,"pm_rh, gm_bh, ro_bh",2,8,filler unambiguous,2,main
101,42,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_sc, gm_bh, pm_rh",1,48,target simple,1,main
101,43,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"pm_bh, pm_rh, ro_rh",2,27,target complex,2,main
101,44,filler type b,gm_bh,1,target,gm,gm_bh,pm_rh,pm_sc,"pm_sc, pm_rh, gm_bh",3,63,filler unambiguous,3,main
101,45,filler type b,pm_rh,1,target,pm,pm_rh,gm_bh,gm_sc,"gm_sc, pm_rh, gm_bh",2,54,filler unambiguous,2,main
101,46,filler unambiguous,ro_bh,1,target,bh,ro_bh,pm_sc,gm_rh,"gm_rh, ro_bh, pm_sc",2,18,filler unambiguous,2,main
101,47,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_sc, gm_bh, pm_rh",3,7,filler unambiguous,3,main
101,48,filler unambiguous,pm_rh,1,target,pm,pm_rh,ro_sc,gm_bh,"gm_bh, pm_rh, ro_sc",2,40,filler unambiguous,2,main
101,49,target complex,gm_rh,1,target,gm,gm_rh,gm_bh,ro_rh,"gm_rh, ro_rh, gm_bh",1,32,target complex,1,main
101,50,filler ambiguous,gm_bh,1,target,gm,gm_bh,gm_bh,pm_sc,"pm_sc, gm_bh, gm_bh",2,45,filler ambiguous,2,main
101,51,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_rh,"ro_rh, pm_bh, pm_rh",3,6,target complex,2,main
101,52,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_sc,"gm_sc, pm_rh, pm_rh",2,52,filler ambiguous,3,main
101,53,filler ambiguous,pm_rh,0,competitor,pm,pm_rh,pm_rh,gm_sc,"pm_rh, gm_sc, pm_rh",3,60,filler ambiguous,1,main
101,54,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_bh, pm_rh",2,46,filler unambiguous,2,main
101,55,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"gm_rh, ro_bh, gm_bh",1,34,filler unambiguous,1,main
101,56,filler type b,gm_rh,1,target,gm,gm_rh,ro_bh,pm_bh,"ro_bh, pm_bh, gm_rh",3,44,filler unambiguous,3,main
101,57,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"pm_rh, pm_bh, ro_rh",1,11,target complex,1,main
101,58,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_sc,"gm_sc, pm_rh, pm_rh",3,21,filler ambiguous,3,main
101,59,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"gm_rh, pm_bh, pm_sc",3,62,target simple,3,main
101,60,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_sc, pm_bh, gm_bh",3,3,filler unambiguous,3,main
101,61,filler type c,pm_rh,1,target,pm,pm_rh,gm_rh,gm_sc,"pm_rh, gm_sc, gm_rh",1,33,filler unambiguous,1,main
101,62,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_rh, ro_rh, pm_bh",3,5,filler unambiguous,3,main
101,63,target complex,gm_rh,0,competitor,gm,gm_bh,gm_rh,ro_bh,"gm_rh, ro_bh, gm_bh",1,4,target complex,3,main
101,64,filler type a,gm_rh,1,target,gm,gm_rh,ro_rh,pm_bh,"pm_bh, gm_rh, ro_rh",2,36,filler unambiguous,2,main
101,65,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_rh, ro_rh, gm_bh",3,23,filler unambiguous,3,main
101,66,filler unambiguous,gm_bh,1,target,gm,gm_bh,ro_sc,pm_rh,"gm_bh, ro_sc, pm_rh",1,22,filler unambiguous,1,main
102,1,filler type b,gm_rh,1,target,rh,gm_rh,pm_sc,pm_bh,"gm_rh, pm_sc, pm_bh",1,38,filler unambiguous,1,main
102,2,target complex,gm_rh,1,target,rh,gm_rh,pm_rh,gm_sc,"gm_sc, pm_rh, gm_rh",3,65,target complex,3,main
102,3,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_bh,"gm_bh, pm_rh, pm_rh",3,33,filler ambiguous,3,main
102,4,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_rh, pm_sc, gm_bh",1,40,filler unambiguous,1,main
102,5,target complex,pm_bh,1,target,bh,pm_bh,gm_bh,pm_sc,"gm_bh, pm_bh, pm_sc",2,29,target complex,2,main
102,6,filler unambiguous,pm_rh,1,target,rh,pm_rh,gm_sc,ro_bh,"gm_sc, pm_rh, ro_bh",2,35,filler unambiguous,2,main
102,7,target complex,gm_rh,0,competitor,gm,gm_bh,gm_rh,ro_bh,"gm_rh, gm_bh, ro_bh",1,11,target complex,2,main
102,8,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_sc, pm_rh, gm_bh",1,28,target simple,1,main
102,9,filler ambiguous,gm_bh,0,competitor,gm,gm_bh,gm_bh,pm_sc,"gm_bh, pm_sc, gm_bh",3,12,filler ambiguous,1,main
102,10,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"ro_bh, pm_bh, pm_rh",3,44,filler unambiguous,3,main
102,11,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"gm_bh, ro_bh, gm_rh",3,9,filler unambiguous,3,main
102,12,target simple,ro_bh,1,target,bh,ro_bh,gm_bh,pm_rh,"pm_rh, gm_bh, ro_bh",3,48,target simple,3,main
102,13,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"pm_sc, pm_bh, gm_rh",2,52,filler unambiguous,2,main
102,14,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_bh,ro_sc,"gm_rh, pm_bh, ro_sc",1,26,filler unambiguous,1,main
102,15,target complex,gm_rh,1,target,gm,gm_rh,gm_bh,ro_rh,"gm_rh, gm_bh, ro_rh",1,51,target complex,1,main
102,16,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_bh, gm_rh, ro_rh",1,27,filler unambiguous,1,main
102,17,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_bh,"ro_bh, pm_rh, pm_bh",2,16,target complex,3,main
102,18,target simple,ro_bh,1,target,bh,ro_bh,pm_bh,gm_rh,"ro_bh, pm_bh, gm_rh",1,18,target simple,1,main
102,19,filler unambiguous,ro_bh,1,target,bh,ro_bh,gm_sc,pm_rh,"ro_bh, gm_sc, pm_rh",1,55,filler unambiguous,1,main
102,20,filler unambiguous,pm_bh,0,distractor,bh,ro_sc,gm_rh,pm_bh,"ro_sc, gm_rh, pm_bh",3,21,filler unambiguous,1,main
102,21,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"gm_bh, pm_sc, pm_bh",1,63,filler unambiguous,1,main
102,22,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"pm_bh, pm_rh, ro_bh",2,60,filler unambiguous,2,main
102,23,filler unambiguous,pm_rh,1,target,pm,pm_rh,gm_bh,ro_sc,"gm_bh, ro_sc, pm_rh",3,58,filler unambiguous,3,main
102,24,target complex,pm_bh,1,target,bh,pm_bh,gm_bh,pm_sc,"pm_bh, pm_sc, gm_bh",1,64,target complex,1,main
102,25,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_bh,"ro_bh, pm_bh, pm_rh",3,30,target complex,2,main
102,26,target simple,ro_rh,1,target,rh,ro_rh,gm_rh,pm_bh,"gm_rh, pm_bh, ro_rh",3,53,target simple,3,main
102,27,target simple,ro_rh,1,target,rh,ro_rh,gm_rh,pm_bh,"pm_bh, ro_rh, gm_rh",2,13,target simple,2,main
102,28,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_bh, gm_rh, pm_sc",3,0,target simple,3,main
102,29,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"pm_sc, gm_rh, pm_bh",3,50,filler unambiguous,3,main
102,30,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_sc, pm_bh, gm_rh",1,57,target simple,1,main
102,31,filler ambiguous,pm_rh,0,competitor,pm,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",3,61,filler ambiguous,1,main
102,32,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_bh, ro_rh, pm_rh",1,7,filler unambiguous,1,main
102,33,target simple,gm_sc,1,target,gm,gm_sc,gm_bh,pm_rh,"gm_bh, pm_rh, gm_sc",3,41,target simple,3,main
102,34,filler type b,pm_bh,1,target,bh,pm_bh,gm_rh,ro_rh,"ro_rh, pm_bh, gm_rh",2,31,filler unambiguous,2,main
102,35,filler ambiguous,gm_bh,0,competitor,bh,gm_bh,gm_bh,pm_rh,"pm_rh, gm_bh, gm_bh",3,34,filler ambiguous,2,main
102,36,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_rh, pm_sc, gm_bh",2,56,target simple,2,main
102,37,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_sc,ro_bh,"gm_rh, ro_bh, pm_sc",1,45,filler unambiguous,1,main
102,38,filler type b,pm_rh,1,target,rh,pm_rh,ro_bh,gm_bh,"ro_bh, gm_bh, pm_rh",3,49,filler unambiguous,3,main
102,39,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",3,37,filler ambiguous,3,main
102,40,target simple,gm_bh,0,competitor,bh,ro_bh,gm_bh,pm_rh,"ro_bh, gm_bh, pm_rh",2,2,target simple,1,main
102,41,filler type a,gm_bh,1,target,gm,gm_bh,ro_bh,pm_rh,"ro_bh, pm_rh, gm_bh",3,46,filler unambiguous,3,main
102,42,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"gm_bh, pm_sc, pm_rh",2,15,target simple,2,main
102,43,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"pm_bh, pm_rh, ro_rh",2,23,target complex,2,main
102,44,filler type b,gm_bh,1,target,gm,gm_bh,pm_rh,pm_sc,"pm_rh, gm_bh, pm_sc",2,62,filler unambiguous,2,main
102,45,filler type b,pm_rh,1,target,pm,pm_rh,gm_bh,gm_sc,"gm_sc, pm_rh, gm_bh",2,32,filler unambiguous,2,main
102,46,filler unambiguous,ro_bh,1,target,bh,ro_bh,pm_sc,gm_rh,"gm_rh, ro_bh, pm_sc",2,10,filler unambiguous,2,main
102,47,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_sc, pm_rh, gm_bh",2,8,filler unambiguous,2,main
102,48,filler unambiguous,pm_rh,1,target,pm,pm_rh,ro_sc,gm_bh,"gm_bh, pm_rh, ro_sc",2,59,filler unambiguous,2,main
102,49,target complex,gm_bh,0,competitor,gm,gm_rh,gm_bh,ro_rh,"ro_rh, gm_rh, gm_bh",3,20,target complex,2,main
102,50,filler ambiguous,gm_bh,0,competitor,gm,gm_bh,gm_bh,pm_sc,"pm_sc, gm_bh, gm_bh",3,19,filler ambiguous,2,main
102,51,target complex,pm_bh,1,target,pm,pm_bh,pm_rh,ro_rh,"pm_rh, ro_rh, pm_bh",3,24,target complex,3,main
102,52,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_sc,"gm_sc, pm_rh, pm_rh",3,39,filler ambiguous,2,main
102,53,filler ambiguous,pm_rh,1,target,pm,pm_rh,pm_rh,gm_sc,"gm_sc, pm_rh, pm_rh",3,43,filler ambiguous,3,main
102,54,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_bh, ro_rh, pm_rh",1,22,filler unambiguous,1,main
102,55,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"gm_bh, ro_bh, gm_rh",3,54,filler unambiguous,3,main
102,56,filler type b,gm_rh,1,target,gm,gm_rh,ro_bh,pm_bh,"gm_rh, pm_bh, ro_bh",1,17,filler unambiguous,1,main
102,57,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"ro_rh, pm_bh, pm_rh",3,25,target complex,3,main
102,58,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_sc,"gm_sc, pm_rh, pm_rh",2,1,filler ambiguous,3,main
102,59,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_bh, pm_sc, gm_rh",2,36,target simple,2,main
102,60,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_bh, pm_sc, gm_bh",3,4,filler unambiguous,3,main
102,61,filler type c,pm_rh,1,target,pm,pm_rh,gm_rh,gm_sc,"pm_rh, gm_sc, gm_rh",1,42,filler unambiguous,1,main
102,62,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_bh, pm_rh",2,3,filler unambiguous,2,main
102,63,target complex,gm_bh,1,target,gm,gm_bh,gm_rh,ro_bh,"gm_rh, gm_bh, ro_bh",2,6,target complex,2,main
102,64,filler type a,gm_rh,1,target,gm,gm_rh,ro_rh,pm_bh,"pm_bh, ro_rh, gm_rh",3,14,filler unambiguous,3,main
102,65,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"ro_rh, gm_rh, gm_bh",3,5,filler unambiguous,3,main
102,66,filler unambiguous,gm_bh,1,target,gm,gm_bh,ro_sc,pm_rh,"ro_sc, pm_rh, gm_bh",3,47,filler unambiguous,3,main
103,1,filler type b,gm_rh,1,target,rh,gm_rh,pm_sc,pm_bh,"gm_rh, pm_bh, pm_sc",1,33,filler unambiguous,1,main
103,2,target complex,gm_rh,1,target,rh,gm_rh,pm_rh,gm_sc,"gm_rh, pm_rh, gm_sc",1,25,target complex,1,main
103,3,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_bh,"pm_rh, pm_rh, gm_bh",1,29,filler ambiguous,1,main
103,4,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_rh, pm_sc, gm_bh",1,21,filler unambiguous,1,main
103,5,target complex,gm_bh,0,competitor,bh,pm_bh,gm_bh,pm_sc,"gm_bh, pm_bh, pm_sc",1,3,target complex,2,main
103,6,filler unambiguous,pm_rh,1,target,rh,pm_rh,gm_sc,ro_bh,"gm_sc, ro_bh, pm_rh",3,26,filler unambiguous,3,main
103,7,target complex,gm_bh,1,target,gm,gm_bh,gm_rh,ro_bh,"gm_bh, ro_bh, gm_rh",1,44,target complex,1,main
103,8,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_sc, gm_bh, pm_rh",1,56,target simple,1,main
103,9,filler ambiguous,gm_bh,0,competitor,gm,gm_bh,gm_bh,pm_sc,"gm_bh, gm_bh, pm_sc",2,47,filler ambiguous,1,main
103,10,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"ro_bh, pm_rh, pm_bh",2,31,filler unambiguous,2,main
103,11,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"ro_bh, gm_rh, gm_bh",2,52,filler unambiguous,2,main
